country;year;quarter;vessel_length;fishing_tech;gear_type;target_assemblage;mesh_size_range;metier;domain_discards;domain_landings;supra_region;sub_region;eez_indicator;geo_indicator;nep_sub_region;specon_tech;deep;species;totwghtlandg;totvallandg;discards;confidential
PSP;2018;1;VL1218;PMP;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBS;0.01;92.51100749;NK;N
PSP;2019;1;VL1824;PMP;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBZ;0.002;19.13598345;NK;A
PSP;2019;1;VL2440;PMP;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SCS;0.077;664.5745054;NK;A
PSP;2019;1;VL0006;PMP;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SLM;0.081;363.6860166;NK;A
PSP;2019;1;VL0612;PMP;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SQC;0.008;15.56455422;NK;A
PSP;2019;1;VL1218;PMP;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SRG;0.287;261.6191592;NK;A
PSP;2019;1;VL1824;PMP;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SSB;0.093;315.2340604;NK;N
PSP;2019;1;VL2440;PMP;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SWA;0.001;9.623369392;NK;A
PSP;2019;1;NK;PMP;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;THS;0.116;428.8020072;NK;N
PSP;2019;1;NK;PMP;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;UUC;0.22;1110.466309;NK;N
PSP;2019;1;NK;PMP;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;WEG;0.104;593.6922253;NK;N
PSP;2020;1;VL1824;PMP;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;WEX;0.008;120.4417299;NK;A
PSP;2020;1;VL2440;PMP;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0.001;3.940776019;NK;A
PSP;2020;1;VL0006;PMP;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HMM;0.038;0;NK;A
PSP;2020;1;VL0612;PMP;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUL;0.004;5.793496472;NK;A
PSP;2020;1;VL1218;PMP;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;0.035;45.37474157;NK;A
PSP;2020;1;VL1824;PMP;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SRG;0.001;8.799719008;NK;A
PSP;2020;1;VL2440;PMP;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BHD;0.011;48.26800969;NK;A
PSP;2020;1;VL0006;PMP;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DEC;0.028;72.19781057;NK;A
PSP;2020;1;VL0612;PMP;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HMY;0.003;23.31857824;NK;A
PSP;2014;1;VL1218;PMP;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SCS;0.009;34.83419328;NK;A
PSP;2014;1;VL1824;PMP;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SLM;0.063;57.42859592;NK;A
PSP;2014;1;VL2440;PMP;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SPU;0.008;27.11690843;NK;A
PSP;2014;1;VL0006;PMP;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SSB;0.016;80.76118614;NK;A
PSP;2014;2;VL0612;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;AMB;0.01;87.99719007;NK;A
PSP;2014;3;VL1218;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0.583;1686.911659;NK;N
PSP;2014;1;VL1824;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BRB;0.052;134.0816482;NK;A
PSP;2014;4;VL2440;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BSS;0.011;106.5831359;NK;A
PSP;2015;1;VL0006;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTB;0.038;147.077705;NK;A
PSP;2015;5;VL0612;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.046;259.0793768;NK;N
PSP;2015;1;VL1218;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DEC;0.004;43.81789984;NK;A
PSP;2015;6;VL1824;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HKE;0.002;8.827084954;NK;A
PSP;2015;1;VL2440;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HMM;0.02;23.94169798;NK;A
PSP;2015;7;VL0006;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HMY;0.011;23.63895983;NK;A
PSP;2016;8;VL0612;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HOM;2.151;1753.483637;NK;A
PSP;2016;1;VL1218;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;LTA;0.009;21.5567939;NK;A
PSP;2016;1;VL1824;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MGR;0.004;17.36558479;NK;A
PSP;2016;1;VL2440;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MLR;0.104;77.29709402;NK;A
PSP;2016;1;VL0006;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MMH;0.01;15.53236085;NK;A
PSP;2016;2;VL0612;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MNZ;0.003;15.81716247;NK;A
PSP;2017;3;VL1218;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUL;0.04;40.50083174;NK;A
PSP;2017;1;VL1824;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;0.008;20.55276157;NK;A
PSP;2017;4;VL2440;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;0.019;90.7617033;NK;A
PSP;2017;1;VL0006;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;NA;NA;NK;A
PSP;2017;5;VL0612;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RAJ;NA;NA;NK;A
PSP;2017;1;VL1218;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;REA;NA;NA;NK;A
PSP;2017;6;VL1824;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RPG;0.037;16.1232263;NK;N
PSP;2018;1;VL2440;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBA;0.546;16.1232263;NK;A
PSP;2018;7;VL0006;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBG;0.003;16.1232263;NK;A
PSP;2018;8;VL0612;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBZ;0.007;16.1232263;NK;A
PSP;2018;1;VL1218;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SCS;0.014;16.1232263;NK;A
PSP;2018;1;VL1824;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SHR;0.036;16.1232263;NK;A
PSP;2018;1;VL2440;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SLM;0.183;16.1232263;NK;N
PSP;2018;1;VL0006;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SPU;0.016;16.1232263;NK;A
PSP;2018;2;VL0612;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SQC;0.003;16.1232263;NK;A
PSP;2018;3;VL1218;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SRG;0.047;16.1232263;NK;A
PSP;2019;1;VL1824;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SSB;0.078;16.1232263;NK;N
PSP;2019;4;VL2440;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SWA;0.029;16.1232263;NK;A
PSP;2019;1;VL0006;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;TDQ;0.002;16.1232263;NK;A
PSP;2019;5;VL0612;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;UUC;0.002;16.1232263;NK;A
PSP;2019;1;VL1218;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;VMA;0.229;16.1232263;NK;A
PSP;2019;6;VL1824;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;YRS;0.003;16.1232263;NK;A
PSP;2019;1;VL2440;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;AMB;0.02;16.1232263;NK;A
PSP;2019;7;VL0006;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;ANK;0.001;16.1232263;NK;A
PSP;2019;8;VL0612;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;ANN;0.002;16.1232263;NK;A
PSP;2019;1;VL1218;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;ATB;0.013;16.1232263;NK;A
PSP;2020;1;VL1824;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BLL;0.004;16.1232263;NK;A
PSP;2020;1;VL2440;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0.856;16.1232263;NK;N
PSP;2020;1;VL0006;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BRB;0.003;16.1232263;NK;A
PSP;2020;1;VL0612;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BSS;0.004;16.1232263;NK;A
PSP;2020;1;VL1218;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CBM;0.014;16.1232263;NK;A
PSP;2020;1;VL1824;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.027;16.1232263;NK;N
PSP;2020;1;VL2440;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DEC;0.014;16.1232263;NK;A
PSP;2020;1;VL0006;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;FOR;0.002;16.1232263;NK;A
PSP;2020;1;VL0612;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;GPD;0.005;16.1232263;NK;A
PSP;2014;1;VL1218;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HOM;0.001;16.1232263;NK;A
PSP;2014;1;VL1824;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;JAX;0.002;16.1232263;NK;A
PSP;2014;1;VL2440;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;LTA;0.003;16.1232263;NK;A
PSP;2014;1;VL0006;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MON;0.006;16.1232263;NK;A
PSP;2014;1;VL0612;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUL;0.025;16.1232263;NK;N
PSP;2014;1;VL1218;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;0.019;16.1232263;NK;A
PSP;2014;1;VL1824;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;0.002;16.1232263;NK;A
PSP;2014;1;VL2440;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;0.01;16.1232263;NK;A
PSP;2015;1;VL0006;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PIL;0.16;16.1232263;NK;A
PSP;2015;1;VL0612;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;QPX;0.003;16.1232263;NK;A
PSP;2015;1;VL1218;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RAJ;0.018;16.1232263;NK;A
PSP;2015;1;VL1824;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBG;0.054;16.1232263;NK;N
PSP;2015;1;VL2440;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBS;0.01;22.60018196;NK;A
PSP;2015;1;VL0006;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBZ;0.001;9.251100749;NK;A
PSP;2016;1;VL0612;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SCS;0.014;120.8317282;NK;A
PSP;2016;1;VL1218;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SLM;0.041;37.3741656;NK;A
PSP;2016;1;VL1824;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SRG;0.024;88.71765666;NK;A
PSP;2016;1;VL2440;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SSB;0.006;30.2854448;NK;A
PSP;2016;1;VL0006;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;UUC;0.002;7.881552039;NK;A
PSP;2016;1;VL0612;PMP;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;WRX;0.003;0;NK;A
PSP;2017;1;VL1218;PMP;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.04;225.2864146;NK;A
PSP;2017;1;VL1824;PMP;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUL;0.006;6.075124762;NK;A
PSP;2017;1;VL2440;PMP;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;0.006;28.66159052;NK;A
PSP;2017;1;VL0006;PMP;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SSB;0.002;10.09514827;NK;A
PSP;2017;1;VL0612;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BOG;0.038;13.95818683;0;A
PSP;2017;1;VL1218;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0.244;706.0144851;0;N
PSP;2017;1;VL1824;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BPI;0.065;53.93065089;0.001;A
PSP;2018;1;VL2440;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BSS;0.024;232.5450237;0;N
PSP;2018;1;VL0006;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;4.371;24618.17295;0;N
PSP;2018;1;VL0612;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HKE;0.029;127.9927318;0;N
PSP;2018;1;VL1218;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HMM;0.043;51.47465065;0;N
PSP;2018;1;VL1824;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HOM;0.495;403.5213391;0.004;A
PSP;2018;1;VL2440;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;JOD;0.001;7.919308707;0;A
PSP;2018;1;VL0006;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;JRS;0.205;497.0321204;0;N
PSP;2018;1;VL0612;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUL;0.209;211.6168459;0;A
PSP;2018;1;VL1218;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUR;0.172;1913.767193;0;N
PSP;2019;1;VL1824;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUT;0.082;563.0416869;0;N
PSP;2019;1;VL2440;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;2.564;12248.05301;0;N
PSP;2019;1;VL0006;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;0.15;630.4864845;0;N
PSP;2019;1;VL0612;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PIL;0.002;3.237000213;0;A
PSP;2019;1;VL1218;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;POD;0.007;13.00189141;0;A
PSP;2019;1;VL1824;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RPG;0.162;1766.832076;0;N
PSP;2019;1;VL2440;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RSE;0.007;67.7119829;0;N
PSP;2019;1;VL0006;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBA;0.144;420.0315129;0.006;N
PSP;2019;1;VL0612;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBG;0.006;59.65909949;0;A
PSP;2019;1;VL1218;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SOL;0.004;50.38550684;0;A
PSP;2020;1;VL1824;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SRG;0.143;528.6093709;0.019;N
PSP;2020;1;VL2440;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SYC;0.112;99.17797988;0;A
PSP;2020;1;VL0006;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA5_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0.01;28.93501988;0;A
PSP;2020;1;VL0612;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA5_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.244;1374.247129;0;N
PSP;2020;1;VL1218;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA5_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;JOD;0.014;110.8703219;0;N
PSP;2020;1;VL1824;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA5_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUL;0.003;3.037562381;0;A
PSP;2020;1;VL2440;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA5_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUR;NK;300.4169431;0;A
PSP;2020;1;VL0006;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA5_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RPG;NK;10.90637084;0;A
PSP;2020;1;VL0612;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA5_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RSE;NK;1180.123131;0;A
PSP;2014;1;VL1218;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA5_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SYC;NK;101.8345329;0;A
PSP;2014;1;VL1824;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BOG;NK;2.571244942;0;A
PSP;2014;1;VL2440;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0.179;517.9368559;0;A
PSP;2014;1;VL0006;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BSS;0.127;1230.550751;0;N
PSP;2014;1;VL0612;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CIL;0.005;22.05784151;0;A
PSP;2014;1;VL1218;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;1.412;7952.610435;0;N
PSP;2014;1;VL1824;PMP;GTR;DEF;NK;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HKE;0.028;123.5791894;0;N
