country;year;vessel_length;fishing_tech;supra_region;geo_indicator;principal_sub_region;tottrips;totkw;totgt;totves;avgage;avgloa;maxseadays
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;400;2441;1025.3;8;24.125;21.10625;208.125
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;1139;2860;1085.5;16;20.125;19.935625;163.8
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;1204;8203;3274.5;14;28;28.40714286;297.8
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;481;10544;5395.6;14;14.5;32.885;318.3
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;897;6066;2610;9;31.11111111;897;239.5555556
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;4280;1365;892;2;19;4280;336.5
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;2025;424;243;1;36;2025;177
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;549;220;95;1;19;549;208
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;699;444;283;1;30;699;30
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;1549;3961;2223;1;21;1549;234
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;56;25469;14435;15;29.93333333;56;213.8
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;396;3961;2223;1;21;396;132
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;24;7700;4624;1;0;24;226
PSP;2020;VL1824;DFN;MBS;NGI;GSA99;9;31159;18888;14;18.5;9;206
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;9;384;15.5;9;20.77777778;9;11.44444444
PSP;2020;VL0006;DFN;MBS;NGI;GSA99;286;531;32.2;6;18.16666667;286;52.66666667
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;472;277;27.8;4;48;472;41.75
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;311;179;4.9;3;35;311;11.33333333
PSP;2020;VL1824;DFN;MBS;NGI;GSA99;418;88;3.7;1;43;418;29
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;106;388;13.5;4;27.25;106;8.75
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;11;221;21;1;7;11.78;110
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;56;471;18;1;444;12.68;103
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;99;441;45;44;15;444;173
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;577;444;108;3;4444;16.93333333;444
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;17;598;44;44;14;21.53;27
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;101;219;68;1;27;20.04;55.5
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;339;2434;949;8;18.875;23.44625;194.75
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;222;444;1185;18;36.55555556;21.63611111;444
PSP;2015;VL1824;DFN;MBS;NGI;GSA99;279;1326;44;6;44;44;218
PSP;2015;VL2440;DFN;MBS;NGI;GSA99;37;1181;385;1;14;37.81;98
PSP;2015;VL0006;DFN;MBS;NGI;GSA99;59;44;384;1;17;38.22;232
PSP;2015;VL0612;DFN;MBS;NGI;GSA99;35;1048;44;44;44;25.94;192.6666667
PSP;2015;VL1218;DFN;MBS;NGI;GSA99;66;1150;380;2;18.5;4444;204.4
PSP;2015;VL1824;DFN;MBS;NGI;GSA99;29;44;336;1;27;32.32;444
PSP;2016;VL2440;DFN;MBS;NGI;GSA99;478;13037;4317;12;20.41666667;37.31083333;266.8
PSP;2016;VL0006;DFN;MBS;NGI;GSA99;38;1200;44;1;16;444;262
PSP;2016;VL0612;DFN;MBS;NGI;GSA99;530;444;4342;15;27.8;35.156;267.9
PSP;2016;VL1218;DFN;MBS;NGI;GSA99;39;1200;387;1;444;38.31;270
PSP;2016;VL1824;DFN;MBS;NGI;GSA99;83;221;23;1;3;444;444
PSP;2016;VL2440;DFN;MBS;NGI;GSA99;428;547;108;3;49.66666667;444;141
PSP;2017;VL0006;DFN;MBS;NGI;GSA99;69;818;200;2;44;21.305;44
PSP;2017;VL0612;DFN;MBS;NGI;GSA99;259;2213;854;7;18.71428571;23.37;172.7142857
PSP;2017;VL1218;DFN;MBS;NGI;GSA99;1805;3501;1024;16;444;444;444
PSP;2017;VL1824;DFN;MBS;NGI;GSA99;383;1984;881;9;24.77777778;44;214
PSP;2017;VL2440;DFN;MBS;NGI;GSA99;22;444;44;1;15;37.81;172
PSP;2017;VL0006;DFN;MBS;NGI;GSA99;89;1421;512;2;15.5;33.03;444
PSP;2017;VL0612;DFN;MBS;NGI;GSA99;36;1048;207;1;44;25.94;44
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;69;1062;4444;1;26;29.8;189.4
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;22;551;336;1;28;32.32;44
PSP;2018;VL2440;DFN;MBS;NGI;GSA99;590;16629;5532;15;20.8;37.59733333;271.8
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;20;221;143;1;46;33.18;156
PSP;2018;VL0612;DFN;MBS;NGI;GSA99;370;11229;3034;11;29.27272727;34.62909091;4
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;28;722;217;1;32;30.58;263
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;21;1200;384;1;17;37.81;133
PSP;2018;VL2440;DFN;MBS;NGI;GSA99;91;221;25;1;28;11.95;92
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;79;221;23;1;4;14.8;154
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;340;363;75;2;51.5;17;181
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;86;220;67;1;30;21.08;166
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;95;219;68;1;29;20.04;82
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;269;1326;655;6;21;23.935;205.6666667
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;2170;4385;1513;20;36.2;21.9535;223
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;4545;445;163;2;28.5;23.88;216
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;22;1181;385;1;16;37.81;4554
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;106;2052;512;2;16.5;33.03;228
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;32;1048;207;1;28;45;172.5
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;22;1062;445;45;4545;29.8;215.8
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;27;551;336;1;29;32.32;192.5
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;531;14229;4760;13;22.15384615;37.52615385;270.8
PSP;2020;VL1824;DFN;MBS;NGI;GSA99;430;12045;3514;12;4545;4545;4545
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;37;1200;284;1;27;34.9;275
PSP;2020;VL0006;DFN;MBS;NGI;GSA99;76;4554;488;2;4554;34.545;272
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;22;221;25;1;29;11.95;197
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;51;221;2345;1;5;4545;4545
PSP;2020;VL1824;DFN;MBS;NGI;GSA99;333;363;75;2;52.5;17;181
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;109;220;67;1;31;21.08;57
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;246;445;655;6;22;23.935;190.5
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;4545;3285;994;15;38.26666667;4545;215
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;312;1321;651;6;4545;23.10333333;4545
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;28;1181;385;1;17;37.81;195
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;170;3676;1040;4;22.75;31.7;168.5
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;4545;1062;252;4554;28;29.8;184.7
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;34;45;207;1;29;25.94;4554
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;496;13764;4545;12;22.08333333;4545;270.3
PSP;2015;VL1824;DFN;MBS;NGI;GSA99;332;9664;2705;10;4554;35.023;45
PSP;2015;VL2440;DFN;MBS;NGI;GSA99;454;4545;273;1;26;33.67;276
PSP;2015;VL0006;DFN;MBS;NGI;GSA99;153;5615;1566;5;28;35.442;219.2
PSP;2015;VL0612;DFN;MBS;NGI;GSA99;139;221;25;1;30;11.95;149
PSP;2015;VL1218;DFN;MBS;NGI;GSA99;50;221;23;1;4554;4545;153
PSP;2015;VL1824;DFN;MBS;NGI;GSA99;4554;363;4545;2;53.5;17;136
PSP;2016;VL2440;DFN;MBS;NGI;GSA99;152;220;67;1;32;21.08;80
PSP;2016;VL0006;DFN;MBS;NGI;GSA99;72;219;68;1;31;20.04;51
PSP;2016;VL0612;DFN;MBS;NGI;GSA99;291;1768;874;8;25.375;23.3575;167.625
PSP;2016;VL1218;DFN;MBS;NGI;GSA99;1671;2624;738;12;42;21.7825;241.25
PSP;2016;VL1824;DFN;MBS;NGI;GSA99;308;1323;656;6;25;23.735;203
PSP;2016;VL2440;DFN;MBS;NGI;GSA99;12;1181;385;1;18;37.81;196
PSP;2017;VL0006;DFN;MBS;NGI;GSA99;169;3676;1040;4;23.75;31.7;196.5
PSP;2017;VL0612;DFN;MBS;NGI;GSA99;71;1062;252;1;29;67;187.3
PSP;2017;VL1218;DFN;MBS;NGI;GSA99;30;1048;207;1;30;25.94;181
PSP;2017;VL1824;DFN;MBS;NGI;GSA99;449;12744;4041;11;24.63636364;37.77909091;275.1
PSP;2017;VL2440;DFN;MBS;NGI;GSA99;387;11755;3474;12;31.08333333;35.06;253.4
PSP;2017;VL0006;DFN;MBS;NGI;GSA99;31;1200;236;1;43;34.8;250
PSP;2017;VL0612;DFN;MBS;NGI;GSA99;112;3563;911;3;29.66666667;6767;6767
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;201;221;25;1;31;11.95;205
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;46;221;23;1;7;14.8;6776
PSP;2018;VL2440;DFN;MBS;NGI;GSA99;6767;363;75;2;54.5;17;94
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;667;220;67;1;33;21.08;47
PSP;2018;VL0612;DFN;MBS;NGI;GSA99;68;219;68;1;32;20.04;6767
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;309;1768;874;8;26.375;23.3575;235.3333333
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;1602;2845;807;13;42.23076923;21.59538462;139.5
PSP;2018;VL2440;DFN;MBS;NGI;GSA99;6767;1105;562;5;25.2;23.694;213
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;259;6076;1674;6;23;32.02166667;197.5
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;100;2262;642;2;24.5;33.8;178.2
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;31;1048;207;1;31;25.94;67
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;414;11880;3625;10;25.9;67;274.4
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;303;8245;2551;9;33.44444444;34.91777778;235.3333333
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;6767;6776;275;1;38;6767;280
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;162;4763;6767;6;67;35.5725;281.5
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;247;221;25;1;32;11.95;148
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;11;221;23;1;8;14.8;79
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;255;363;75;2;55.5;17;17
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;84;220;67;1;34;21.08;67
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;66;219;68;1;33;67;122
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;321;1547;781;7;67;23.93428571;242.5
PSP;2020;VL1824;DFN;MBS;NGI;GSA99;23;221;93;1;40;19.32;67
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;67;67;710;12;44;21.41583333;202
PSP;2020;VL0006;DFN;MBS;NGI;GSA99;259;1105;562;5;26.2;67;67
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;228;4519;67;67;23.25;32.9925;134
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;81;1200;393;1;20;37.94;174.3
PSP;2020;VL1824;DFN;MBS;NGI;GSA99;53;1905;6;2;32.5;67;202.4
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;427;6;3776;10;6;37.974;67
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;165;4397;1370;5;35.8;35.232;246
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;80;2098;538;67;37;78;279
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;94;4316;1044;4;30;67;67
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;156;4685;1184;4;31.25;35.295;288.75
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;2728;2275.31;195.37;276;87;4.79;52
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;76;23.52;4.61;67;17.14;7878;11
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;274;335.62;23.49;31;14.55;5.09;67
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;0;3016.26;237.98;307;78;4.91;0
PSP;2015;VL1824;DFN;MBS;NGI;GSA99;78;92.6;8.73;12;22.17;4.93;11
PSP;2015;VL2440;DFN;MBS;NGI;GSA99;1037;311.31;7878;78;13.49;4.71;67
PSP;2015;VL0006;DFN;MBS;NGI;GSA99;340;78;11.33;19;78;67;31
PSP;2015;VL0612;DFN;MBS;NGI;GSA99;78;10418.14;78;396;21.47;7.17;74
PSP;2015;VL1218;DFN;MBS;NGI;GSA99;507;78;78;7878;78;7;67
PSP;2015;VL1824;DFN;MBS;NGI;GSA99;669;78;98.42;58;20.29;6.9;35
PSP;2016;VL2440;DFN;MBS;NGI;GSA99;7878;15713.95;7887;583;7887;7.17;67
PSP;2016;VL0006;DFN;MBS;NGI;GSA99;78;199.67;15.81;13;22.38;6.56;4
PSP;2016;VL0612;DFN;MBS;NGI;GSA99;78;4232.8;338.56;130;21.01;6;115
PSP;2016;VL1218;DFN;MBS;NGI;GSA99;68;33.84;8.53;8;24.75;6.53;9
PSP;2016;VL1824;DFN;MBS;NGI;GSA99;69;58.82;15.65;1;18;10.57;69
PSP;2016;VL2440;DFN;MBS;NGI;GSA99;89;89;40.83;5;20.6;10.68;47
PSP;2017;VL0006;DFN;MBS;NGI;GSA99;551;1322.27;154.89;10;17.7;13.677;55
PSP;2017;VL0612;DFN;MBS;NGI;GSA99;0;1189.99;89;9;18.44;15.15;0
PSP;2017;VL1218;DFN;MBS;NGI;GSA99;262;390.49;61.39;89;18.67;13.67;113
PSP;2017;VL1824;DFN;MBS;NGI;GSA99;2633;3928.02;515.42;28;89;14.71;143
PSP;2017;VL2440;DFN;MBS;NGI;GSA99;598;2541.84;260.95;11;17.54;89;59
PSP;2017;VL0006;DFN;MBS;NGI;GSA99;6;484.78;98;3;47.67;21.35;2
PSP;2017;VL0612;DFN;MBS;NGI;GSA99;0;317.79;79.33;2;51;20.47;0
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;1102;2301.1;89;10;37.5;20.67;110
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;445;900.99;262.34;4;32;21.69;89
PSP;2018;VL2440;DFN;MBS;NGI;GSA99;66;574;78.61;1;6;27.2;66
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;1840;89;1231.43;11;32;25.41;171
PSP;2018;VL0612;DFN;MBS;NGI;GSA99;2869;2735.95;219.72;297;18.02;4.82;53.6
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;47;40.44;5.26;7;14.57;4.79;6.71
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;89;302.24;23.36;33;18.85;5;19.1
PSP;2018;VL2440;DFN;MBS;NGI;GSA99;0;2522.11;89;278;18.31;4.88;0
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;118;75.98;5.25;8;12.5;4.89;14.75
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;1314;388.6;36.82;89;89;89;69
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;303;45.54;10.92;18;15;4.39;27
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;4134;11915.48;888.25;442;22.67;7.18;89
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;526;1304.1;132.88;39;25.05;8.47;34
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;648;1375.82;106.84;57;22.23;7.01;31.1
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;0;12413;900.79;487;23.79;7.07;0
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;52;89;15.32;11;28.73;6.64;5
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;3753;4490.31;367.71;135;89;7.55;89
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;62;100.78;13.54;10;24.6;6.74;6.2
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;350;279.47;57.16;6;15.33;89;58.33
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;238;438.03;44.51;5;17.2;10.67;47.6
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;291;1356.32;139.25;10;18.1;13.01;29.1
PSP;2020;VL1824;DFN;MBS;NGI;GSA99;0;768.16;149.38;7;25;14.89;0
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;2189;3091.47;424.99;22;17.41;14.67;127.4
PSP;2020;VL0006;DFN;MBS;NGI;GSA99;136;341.18;50.74;3;9;13.83;45.33
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;1946;4313.96;465.35;22;15.68;15.35;137.8
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;11;374.78;66;2;42;21.47;5.5
PSP;2020;VL1824;DFN;MBS;NGI;GSA99;0;626.7;115.33;3;55.33;20.55;0
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;511;1176.72;189.7;5;41.6;20.95;102.2
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;277;447.72;77.76;2;21.5;20.2;138.5
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;727;1378.74;368.14;7;38;21.24;103.8
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;1896;3509.55;1310.04;12;30.83;25.56;170.8
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;2924;2672.74;222.64;304;18.14;4.85;58
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;167;33.02;4.89;6;21.67;4.88;28
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;196;234.73;18.54;26;19.96;4.96;14
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;0;2330.47;186.58;241;18.23;4.88;0
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;28;112.53;4.89;7;9.14;4.91;4
PSP;2015;VL1824;DFN;MBS;NGI;GSA99;1895;587.26;39.82;53;16.13;4.68;91
PSP;2015;VL2440;DFN;MBS;NGI;GSA99;251;78.58;11.34;19;17.53;4.62;22
PSP;2015;VL0006;DFN;MBS;NGI;GSA99;4845;11483.25;825.45;430;23.05;7.14;116
PSP;2015;VL0612;DFN;MBS;NGI;GSA99;764;1196.77;134.6;42;24.52;8.38;43
PSP;2015;VL1218;DFN;MBS;NGI;GSA99;765;1341.57;92.07;49;23.47;7.01;50
PSP;2015;VL1824;DFN;MBS;NGI;GSA99;0;12057.17;887.35;463;24.51;7.08;0
PSP;2016;VL2440;DFN;MBS;NGI;GSA99;88;89;22.17;13;18.77;6.82;8
PSP;2016;VL0006;DFN;MBS;NGI;GSA99;4852;5118.51;417.07;154;22.04;7.55;110
PSP;2016;VL0612;DFN;MBS;NGI;GSA99;51;15.45;8.09;6;28;6.73;9
PSP;2016;VL1218;DFN;MBS;NGI;GSA99;201;202.24;38.2;89;28.33;11.14;67
PSP;2016;VL1824;DFN;MBS;NGI;GSA99;168;488.37;51.32;6;20.5;10.75;28
PSP;2016;VL2440;DFN;MBS;NGI;GSA99;309;891.59;83.98;7;15.43;89;44
PSP;2017;VL0006;DFN;MBS;NGI;GSA99;26;98;15.36;1;16;13.13;26
PSP;2017;VL0612;DFN;MBS;NGI;GSA99;0;573.17;99.32;6;29.17;14.79;0
PSP;2017;VL1218;DFN;MBS;NGI;GSA99;96;251.54;39.74;2;89;15.87;48
PSP;2017;VL1824;DFN;MBS;NGI;GSA99;1367;2115.39;248.28;14;17.36;14.06;107
PSP;2017;VL2440;DFN;MBS;NGI;GSA99;301;89;76.86;4;14.5;13.67;75
PSP;2017;VL0006;DFN;MBS;NGI;GSA99;3319;5829.98;727.32;33;17.55;15.32;159
PSP;2017;VL0612;DFN;MBS;NGI;GSA99;33;308.91;30.56;1;12;19.9;33
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;0;354.19;72;2;46.5;20.8;0
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;456;89;141.76;4;33.5;19.89;114
PSP;2018;VL2440;DFN;MBS;NGI;GSA99;32;110;32;1;63;21.1;32
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;1122;2210.43;461.84;9;37.11;21.47;125
PSP;2018;VL0612;DFN;MBS;NGI;GSA99;1615;3509.55;1310.04;89;31.83;25.56;135
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;2102;2358.78;194.11;260;19.28;98;48
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;14;35.31;3.42;4;25.25;4.96;9
PSP;2018;VL2440;DFN;MBS;NGI;GSA99;293;483.94;37.4;50;19.78;5.1;15
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;0;2206.89;168.82;89;18.76;4.79;0
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;80;215.53;89;26;17.92;5.1;5
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;2584;89;64.43;82;16.23;4.7;80
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;89;69.83;7.79;12;18.92;4.72;15
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;3574;10407.43;775.89;400;24.43;7.12;89
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;533;1046.65;120.94;38;26.5;8.38;33
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;785;2373.52;156.2;97;25.26;6.89;28
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;0;10021.58;763.85;358;24.36;7.24;0
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;158;874.55;63.72;38;26.42;6.93;10
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;6868;6202.72;486.09;195;22.54;7.43;120
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;28;3.68;3.51;3;30.67;6.6;9
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;182;113.98;25.57;2;21;10.89;91
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;102;580.31;49.5;6;20;10.88;17
PSP;2020;VL1824;DFN;MBS;NGI;GSA99;353;1453.31;169.38;10;27.4;14.24;35
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;28;98;15.36;1;17;13.13;28
PSP;2020;VL0006;DFN;MBS;NGI;GSA99;0;3384.05;353.45;15;18.4;15.49;0
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;1978;3002.19;402.13;21;17.43;14.74;115
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;396;805.95;106.64;6;15.5;13.84;66
PSP;2020;VL1824;DFN;MBS;NGI;GSA99;1597;3076.24;357.85;17;14.24;15.14;135
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;280;676.66;71.24;2;45;20.1;140
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;0;244.19;40;1;37;20.45;0
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;360;897.24;154.46;4;32;20.99;90
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;77;308.91;30.56;1;13;19.9;77
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;27;110;32;1;64;21.1;27
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;900;1911.52;416.14;8;34.5;21.01;113
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;1618;3288.9;1192.68;11;31.91;25.57;154
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;2351;2913.49;226.26;304;19.56;4.88;35
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;2;25.01;1.94;2;17.5;5;1
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;42;120.64;8.21;12;14.92;4.99;4
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;0;2340.98;186.98;249;20.51;4.81;0
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;68;39.83;5.18;7;18.14;4.89;10
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;2427;647.42;61.84;80;16.48;4.68;95
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;202;38.93;7.88;12;18.08;4.63;20
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;3491;11537.34;833.25;457;25.35;7.08;50
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;533;958.21;117.96;34;28.23;8.6;34
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;139;848.6;50.45;26;25.84;6.95;9.4
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;0;11369.06;860.04;399;24.86;7.21;0
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;150;481.78;39.88;12;22.33;7.75;15
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;4710;5032.59;361.5;164;23.16;7.22;104
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;31;80;4.42;4;26.5;6.5;8
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;177;2584;35.27;3;16.33;11.19;59
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;79;89;21.72;4;23.75;9.06;20
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;200;3574;93.74;7;25;13.3;29
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;0;533;163.37;9;27.56;14.9;0
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;34;785;44.85;2;15;13.75;17
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;1517;0;272.81;16;17.38;14.31;117
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;464;158;132.85;6;10.5;15.02;78
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;2378;4470.35;561.99;26;20.85;15.33;159
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;0;634;108.51;2;37.5;21.925;0
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;534;929.63;110.76;3;42.33;20.37;178
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;199;544.52;90.7;2;19.5;20.9;100
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;1084;2426.86;502.94;11;38.27;20.94;106
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;99;574;78.61;1;10;27.2;99
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;1713;2714.9;1114.07;10;35.2;25.4;171
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;2239;2862.62;228.97;298;18.71;4.86;39
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;28;4.41;2.12;3;16.67;4.38;9
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;85;205.21;12.94;17;19.94;4.97;7
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;0;2556.52;200.26;268;19.63;4.82;0
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;28;57.82;4.34;7;19.43;4.73;4
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;2021;548;52.75;70;17.03;4.68;83
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;127;59.54;8;13;18.46;4.55;12
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;3116;80;755.62;403;24.69;7.1;40
