country;year;quarter;vessel_length;fishing_tech;gear_type;target_assemblage;mesh_size_range;metier;supra_region;sub_region;eez_indicator;geo_indicator;specon_tech;deep;rectangle_type;rectangle_lat;rectangle_lon;c_square;totfishdays;confidential
ITA;2020;1;VL0006;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:1;1;N
ITA;2020;1;VL0612;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:2;1;N
ITA;2020;1;VL1218;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:2;29;N
ITA;2020;1;VL1824;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:2;1;N
ITA;2020;1;VL2440;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:2;2;N
ITA;2020;1;VL0006;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:2;3;N
ITA;2020;1;VL0612;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:2;5;N
ITA;2014;1;VL1218;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:2;4;N
ITA;2014;1;VL1824;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;14;N
ITA;2014;1;VL2440;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;3;N
ITA;2014;1;VL0006;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;1;N
ITA;2014;2;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;11;N
ITA;2014;3;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;16;N
ITA;2014;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;2;N
ITA;2014;4;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;1;N
ITA;2015;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;21;N
ITA;2015;5;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;1;N
ITA;2015;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;12;N
ITA;2015;6;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:3;2;N
ITA;2015;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:3;1;N
ITA;2015;7;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:3;10;N
ITA;2016;8;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:3;1;N
ITA;2016;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:3;1;N
ITA;2016;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:3;1;N
ITA;2016;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;1;N
ITA;2016;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;3;N
ITA;2016;2;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;1;N
ITA;2017;3;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;5;N
ITA;2017;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;1;N
ITA;2017;4;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;1;N
ITA;2017;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;1.98;N
ITA;2017;5;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;1;N
ITA;2017;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;1;N
ITA;2017;6;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;6;N
ITA;2018;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;2.014;N
ITA;2018;7;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;1.56;N
ITA;2018;8;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;1.006;N
ITA;2018;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;1.718;N
ITA;2018;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;0.345;N
ITA;2018;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;1.008;N
ITA;2018;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;1.4;N
ITA;2018;2;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;5.042;N
ITA;2018;3;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;1.008;N
ITA;2019;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;6;N
ITA;2019;4;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;27;N
ITA;2019;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;1;N
ITA;2019;5;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;2;N
ITA;2019;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;1;N
ITA;2019;6;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;4;N
ITA;2019;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;1;N
ITA;2019;7;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;1;N
ITA;2019;8;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;DEEP;05*05;NA;NA;1000:101:4;1;N
ITA;2019;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;1;N
ITA;2020;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;1;N
ITA;2020;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;1;N
ITA;2020;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;1;N
ITA;2020;1;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;8;N
ITA;2020;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:1;3.024;N
ITA;2020;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;18;N
ITA;2020;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;3;N
ITA;2020;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;6;N
ITA;2020;1;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;3;N
ITA;2014;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;8;N
ITA;2014;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;1;N
ITA;2014;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;1;N
ITA;2014;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;1;N
ITA;2014;1;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;0.66;N
ITA;2014;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:2;1.008;N
ITA;2014;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:2;1.006;N
ITA;2014;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:2;2;N
ITA;2015;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:2;2;N
ITA;2015;1;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:2;1;N
ITA;2015;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:3;1.008;N
ITA;2015;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:3;0.549;N
ITA;2015;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:3;3.021;N
ITA;2015;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:3;2.533;N
ITA;2016;1;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:3;1.008;N
ITA;2016;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:3;2.017;N
ITA;2016;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;9;N
ITA;2016;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;1;N
ITA;2016;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;11;N
ITA;2016;1;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;7;N
ITA;2017;1;VL1218;PMP;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;3;N
ITA;2017;1;VL1824;PMP;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;1;N
ITA;2017;1;VL2440;PMP;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;1;N
ITA;2017;1;VL0006;PMP;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;5;N
ITA;2017;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;2.99;N
ITA;2017;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:4;1.464;N
ITA;2017;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:4;2.969;N
ITA;2018;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:4;1.008;N
ITA;2018;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:4;3.525;N
ITA;2018;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:4;6;N
ITA;2018;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:4;6;N
ITA;2018;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:4;1;N
ITA;2018;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:4;2;N
ITA;2018;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:4;1;N
ITA;2018;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:4;0.99;N
ITA;2018;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:2;1.006;N
ITA;2019;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:3;1.008;N
ITA;2019;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:3;1.008;N
ITA;2019;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:3;2.499;N
ITA;2019;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:3;3.023;N
ITA;2019;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:3;1;N
ITA;2019;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:3;1;N
ITA;2019;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:3;1;N
ITA;2019;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:3;1;N
ITA;2019;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:3;1;N
ITA;2019;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:4;1.008;N
ITA;2020;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:4;4.024;N
ITA;2020;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:4;1.008;N
ITA;2020;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:4;0.508;N
ITA;2020;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:4;1.008;N
ITA;2020;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:4;1.008;N
ITA;2020;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:4;1;N
ITA;2020;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:4;1;N
ITA;2020;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:4;1;N
ITA;2020;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:4;1;N
ITA;2014;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:4;1;N
ITA;2014;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:1;2.514;N
ITA;2014;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:1;1.004;N
ITA;2014;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:1;1.008;N
ITA;2014;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:1;2.016;N
ITA;2014;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:1;1.008;N
ITA;2014;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:2;6.082;N
ITA;2014;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:2;1.008;N
ITA;2015;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:2;1.52;N
ITA;2015;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:2;7.544;N
ITA;2015;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:104:2;2;N
ITA;2015;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:104:2;1;N
ITA;2015;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:104:2;1;N
ITA;2015;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:3;5.038;N
ITA;2016;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:3;0.609;N
ITA;2016;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:3;1.008;N
ITA;2016;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:3;1.008;N
ITA;2016;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:3;0.496;N
ITA;2016;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:3;5.916;N
ITA;2016;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:104:3;5;N
ITA;2017;2;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:104:3;1;N
ITA;2017;3;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:4;1.006;N
ITA;2017;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:4;1.008;N
ITA;2017;4;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:4;9.539;N
ITA;2017;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:4;1.004;N
ITA;2017;5;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:4;2.017;N
ITA;2017;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:4;3.489;N
ITA;2018;6;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:4;1.878;N
ITA;2018;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:104:4;1;N
ITA;2018;7;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:104:4;18;N
ITA;2018;8;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:104:4;2;N
ITA;2018;1;NK;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:110:1;1.011;N
ITA;2018;1;NK;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:110:1;1.505;N
ITA;2018;2;NK;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:110:1;1.006;N
ITA;2018;3;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:110:1;1.014;N
ITA;2018;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:110:1;1.403;N
ITA;2019;4;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:110:1;3.036;N
ITA;2019;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:110:1;3;N
ITA;2019;5;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:110:1;1;N
ITA;2019;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:110:1;1;N
ITA;2019;6;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:110:1;5;N
