country;year;quarter;vessel_length;fishing_tech;gear_type;target_assemblage;mesh_size_range;metier;supra_region;sub_region;eez_indicator;geo_indicator;specon_tech;deep;rectangle_type;rectangle_lat;rectangle_lon;c_square;species;totwghtlandg;totvallandg;confidential
PSP;2018;1;VL2440;PMP;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:100:4;HOM;0.78598;0;NA
PSP;2018;1;VL0006;PMP;GNS;NK;DEF;GNS_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:100:4;JAX;0.33943;0;NA
PSP;2018;1;VL0612;PMP;GNS;NK;DEF;GNS_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:100:4;MAX;5.81037;0;NA
PSP;2018;1;VL1218;PMP;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:100:4;CVJ;1.73525;0;NA
PSP;2019;1;VL1824;PMP;GNS;NK;DEF;GNS_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:100:4;WHB;0.4022;0;NA
PSP;2019;1;VL2440;PMP;GNS;NK;DEF;GNS_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:100:4;ANE;0.28974;0;NA
PSP;2019;1;VL0006;PMP;GNS;NK;DEF;GNS_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:100:4;HMM;0.12597;0;NA
PSP;2019;1;VL0612;PMP;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:1;PIL;3.17643;0;NA
PSP;2019;1;VL1218;PMP;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:1;ANE;6.12036;0;NA
PSP;2019;1;VL1824;PMP;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:1;BOG;0.5965;0;NA
PSP;2019;1;VL2440;PMP;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:1;CVJ;21.25062;0;NA
PSP;2019;1;NK;PMP;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:1;MHP;7.00707;0;NA
PSP;2019;1;NK;PMP;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:1;SAA;73.13473;0;NA
PSP;2019;1;NK;PMP;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:1;ANE;37.37373;0;NA
PSP;2020;1;VL1824;PMP;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:1;HKE;0.4532;0;NA
PSP;2020;1;VL2440;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:1;MAC;0.232;0;NA
PSP;2020;1;VL0006;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:1;PIL;0.07044;0;NA
PSP;2020;1;VL0612;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:2;ANE;2.94329;0;NA
PSP;2020;1;VL1218;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:2;CVJ;0.14;0;NA
PSP;2020;1;VL1824;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:2;CVJ;0.0972;0;NA
PSP;2020;1;VL2440;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:2;ANE;292.13277;0;NA
PSP;2020;1;VL0006;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:2;CVJ;15.43498;0;NA
PSP;2020;1;VL0612;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:2;HOM;0.65506;0;NA
PSP;2014;1;VL1218;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:2;LTA;0.09957;0;NA
PSP;2014;1;VL1824;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;MAA;44.62992;0;NA
PSP;2014;1;VL2440;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;MAX;6;0;NA
PSP;2014;1;VL0006;PMP;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;PPL;0.0123;0;NA
PSP;2014;2;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;SQR;0.06348;0;NA
PSP;2014;3;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;STO;14.51607;0;NA
PSP;2014;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;BOG;0.205;0;NA
PSP;2014;4;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;MAC;0.221;0;NA
PSP;2015;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;PIL;0.05;0;NA
PSP;2015;5;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;DEEP;05*05;NA;NA;1000:101:2;SQR;0.169;0;NA
PSP;2015;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:2;HMM;0.08;0;NA
PSP;2015;6;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:3;MAC;0.078;0;NA
PSP;2015;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:3;MUT;0.08635;0;NA
PSP;2015;7;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:3;SYC;0.2385;0;NA
PSP;2016;8;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:3;GFB;0.08;0;NA
PSP;2016;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:3;HKE;0.118;0;NA
PSP;2016;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:3;LTA;0.01205;0;NA
PSP;2016;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;GOX;0.475;0;NA
PSP;2016;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;OCC;0.385;0;NA
PSP;2016;2;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;OCZ;0.0495;0;NA
PSP;2017;3;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;HOM;0.198;0;NA
PSP;2017;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;BLT;20.35917;0;NA
PSP;2017;4;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;HMM;3.11037;0;NA
PSP;2017;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;MAC;28.71767;0;NA
PSP;2017;5;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;MAS;46.781;0;NA
PSP;2017;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;PIL;56.16514;0;NA
PSP;2017;6;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:3;ZGS;5.28565;0;NA
PSP;2018;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;BLT;3.63655;0;NA
PSP;2018;7;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;BON;1.50108;0;NA
PSP;2018;8;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;HMM;7.72717;0;NA
PSP;2018;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;JAX;0.60884;0;NA
PSP;2018;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;MOB;0.00555;0;NA
PSP;2018;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;PIL;11.22651;0;NA
PSP;2018;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;SLM;1.50328;0;NA
PSP;2018;2;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;TDQ;0.0107;0;NA
PSP;2018;3;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:101:4;BAG;0.44089;0;NA
PSP;2019;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;MHA;2.167;0;NA
PSP;2019;4;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;MHP;0.249;0;NA
PSP;2019;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;PPO;0.03391;0;NA
PSP;2019;5;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;SAA;38.96746;0;NA
PSP;2019;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;YRS;0.0507;0;NA
PSP;2019;6;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;CBC;0.143;0;NA
PSP;2019;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;OCC;0.266;0;NA
PSP;2019;7;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;SBA;0.055;0;NA
PSP;2019;8;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;WEX;0.059;0;NA
PSP;2019;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;AMB;0.0058;0;NA
PSP;2020;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;BOG;0.123;0;NA
PSP;2020;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;FRI;8.23264;0;NA
PSP;2020;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;FRZ;2.0027;0;NA
PSP;2020;1;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:101:4;MAC;97.82585;0;NA
PSP;2020;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:1;MAS;19.3055;0;NA
PSP;2020;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;SBS;0.09438;0;NA
PSP;2020;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;SPU;0.0047;0;NA
PSP;2020;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;ZGS;1.43425;0;NA
PSP;2020;1;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;HOM;2.3;0;NA
PSP;2014;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;GUU;0.0544;0;NA
PSP;2014;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;MOB;0.05;0;NA
PSP;2014;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;OCC;0.4517;0;NA
PSP;2014;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;SBA;0.1514;0;NA
PSP;2014;1;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:1;HOM;0.63484;0;NA
PSP;2014;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:2;MAS;0.07544;0;NA
PSP;2014;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:2;FIN;0.192;0;NA
PSP;2014;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:2;ANE;12.35615;0;NA
PSP;2015;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;DEEP;05*05;NA;NA;1000:102:2;BRF;0.2787;0;NA
PSP;2015;1;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:2;GFB;0.05565;0;NA
PSP;2015;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:3;HOM;0.5184;0;NA
PSP;2015;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:3;LKW;0.062;0;NA
PSP;2015;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:3;ANE;129.07848;0;NA
PSP;2015;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:3;BON;0.072;0;NA
PSP;2016;1;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:3;SLM;0.4392;0;NA
PSP;2016;1;VL1218;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:3;SSP;0.063014;0;NA
PSP;2016;1;VL1824;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;AMB;2.202;0;NA
PSP;2016;1;VL2440;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;CVJ;6.09963;0;NA
PSP;2016;1;VL0006;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;MHP;4.71671;0;NA
PSP;2016;1;VL0612;PMP;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;SAA;21.83876;0;NA
PSP;2017;1;VL1218;PMP;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;BET;0.342437;0;NA
PSP;2017;1;VL1824;PMP;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;SWO;2.417613;0;NA
PSP;2017;1;VL2440;PMP;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;HOM;0.02319;0;NA
PSP;2017;1;VL0006;PMP;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;JAX;1.552;0;NA
PSP;2017;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:3;MAX;0.65979;0;NA
PSP;2017;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:4;MAC;6.81305;0;NA
PSP;2017;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:4;MAS;0.57424;0;NA
PSP;2018;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:4;PIL;0.2274;0;NA
PSP;2018;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:102:4;YFT;0.141613;0;NA
PSP;2018;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:4;BSH;22.538392;0;NA
PSP;2018;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:4;SAI;0.082502;0;NA
PSP;2018;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:4;SMA;0.098583;0;NA
PSP;2018;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:4;SPF;0.315094;0;NA
PSP;2018;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:4;SAA;6.48;0;NA
PSP;2018;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:102:4;ANE;8.74637;0;NA
PSP;2018;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:2;GFB;0.1838;0;NA
PSP;2019;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:3;MAX;0.1206;0;NA
PSP;2019;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:3;MUT;0.2194;0;NA
PSP;2019;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:3;TRE;0.5004;0;NA
PSP;2019;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:3;WHB;0.10275;0;NA
PSP;2019;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:3;CTI;0.1534;0;NA
PSP;2019;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:3;HKE;2.06625;0;NA
PSP;2019;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:3;PAX;0.10965;0;NA
PSP;2019;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:3;SWO;0.130003;0;NA
PSP;2019;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:3;BSH;1.38301;0;NA
PSP;2019;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:4;SMA;0.045426;0;NA
PSP;2020;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:4;SAI;0.058785;0;NA
PSP;2020;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:4;SWO;2.705608;0;NA
PSP;2020;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:4;BSH;7.537213;0;NA
PSP;2020;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:4;SMA;0.476284;0;NA
PSP;2020;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:103:4;SPF;0.481909;0;NA
PSP;2020;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:4;SAI;0.167891;0;NA
PSP;2020;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:4;BET;1.587;0;NA
PSP;2020;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:4;SKJ;7.245;0;NA
PSP;2020;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:4;YFT;1.148;0;NA
PSP;2014;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:103:4;GBA;0.033;0;NA
PSP;2014;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:1;WAH;0.5;0;NA
PSP;2014;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:1;SMA;0.606541;0;NA
PSP;2014;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:1;SPF;0.14828;0;NA
PSP;2014;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:1;BET;0.189476;0;NA
PSP;2014;1;VL1218;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:1;BSH;7.109016;0;NA
PSP;2014;1;VL1824;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:2;SAI;0.140188;0;NA
PSP;2014;1;VL2440;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:2;SWO;2.041773;0;NA
PSP;2015;1;VL0006;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:2;BET;3.059;0;NA
PSP;2015;1;VL0612;PMP;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:104:2;FRI;1.999;0;NA
