Sampling_type;Flag_country;Year;Trip_code;Harbour;Number_of_sets_hauls_on_trip;Days_at_sea;Sampling.method;Aggregation_level;Station_number;Duration_of_fishing_operation;Initial_latitude;Initial_longitude;Final_latitude;Final_longitude;Depth_of_fishing_operation;Water_depth;Catch_registration;Species_registration;Date;Area;Fishing_activity_category_National;Fishing_activity_category_European_lvl_6;Species;Catch_category;Weight;Subsample_weight;Sex;Maturity_method;Maturity_scale;Maturity_Stage;Ageing.method;Age;Length_code;Length_class;Number_at_length;Commercial_size_category_scale;Commercial_size_category;fish_ID;Individual_weight
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2c;OWR;NA;scm;105;2;ITA;2;NA;9.867047246
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2c;OWR;NA;scm;110;1;ITA;2;NA;14.58762452
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2b;OWR;NA;scm;115;2;ITA;2;NA;39.62325292
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2c;OWR;NA;scm;115;6;ITA;2;NA;22.86891187
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2c;OWR;NA;scm;120;5;ITA;2;NA;13.95289862
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2b;OWR;NA;scm;125;2;ITA;2;NA;31.77762846
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2c;OWR;NA;scm;125;11;ITA;2;NA;17.84425052
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;2b;OWR;NA;scm;130;1;ITA;2;NA;21.76407845
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2c;OWR;NA;scm;130;15;ITA;2;NA;21.23148936
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;3;OWR;NA;scm;130;1;ITA;2;NA;35.57590475
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;3;OWR;NA;scm;130;2;ITA;2;NA;18.02017825
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2b;OWR;NA;scm;135;2;ITA;2;NA;24.86082628
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;2c;OWR;NA;scm;135;3;ITA;2;NA;39.78209595
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2c;OWR;NA;scm;135;17;ITA;2;NA;24.33113124
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;3;OWR;NA;scm;135;1;ITA;2;NA;19.31620749
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;3;OWR;NA;scm;135;1;ITA;2;NA;34.81272058
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;2b;OWR;NA;scm;140;2;ITA;2;NA;24.96565293
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2b;OWR;NA;scm;140;6;ITA;2;NA;35.62759772
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;2c;OWR;NA;scm;140;4;ITA;2;NA;39.88580094
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2c;OWR;NA;scm;140;8;ITA;2;NA;35.7502028
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2b;OWR;NA;scm;145;1;ITA;2;NA;47.25703918
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;2c;OWR;NA;scm;145;3;ITA;2;NA;38.59982751
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2c;OWR;NA;scm;145;8;ITA;2;NA;37.43711989
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;3;OWR;NA;scm;145;5;ITA;2;NA;41.2411896
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;2c;OWR;NA;scm;150;7;ITA;2;NA;57.37905637
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2c;OWR;NA;scm;150;3;ITA;2;NA;35.57277482
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;3;OWR;NA;scm;150;1;ITA;2;NA;40.34903268
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;3;OWR;NA;scm;150;7;ITA;2;NA;27.16060579
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;2b;OWR;NA;scm;155;2;ITA;2;NA;45.43562891
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;2c;OWR;NA;scm;155;4;ITA;2;NA;45.92245195
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2c;OWR;NA;scm;155;9;ITA;2;NA;65.39925706
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;2b;OWR;NA;scm;160;2;ITA;2;NA;55.53963604
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;2c;OWR;NA;scm;160;4;ITA;2;NA;45.76940963
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2c;OWR;NA;scm;160;2;ITA;2;NA;48.185361
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;3;OWR;NA;scm;160;1;ITA;2;NA;35.2939684
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;3;OWR;NA;scm;160;1;ITA;2;NA;42.76204048
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2b;OWR;NA;scm;165;1;ITA;2;NA;58.32337704
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;2c;OWR;NA;scm;165;7;ITA;2;NA;59.32835251
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;2c;OWR;NA;scm;165;1;ITA;2;NA;63.95741567
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;3;OWR;NA;scm;165;1;ITA;2;NA;37.23636967
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;M;Macr;Medits scale;3;OWR;2.5;scm;170;1;ITA;2;NA;51.77775989
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;2c;OWR;NA;scm;170;13;ITA;2;NA;43.33417663
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;3;OWR;NA;scm;170;1;ITA;2;NA;67.56984699
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;2c;OWR;NA;scm;180;2;ITA;2;NA;45.30005111
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;41300;5900;F;Macr;Medits scale;2c;OWR;NA;scm;185;1;ITA;2;NA;37.43351699
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;600;600;M;Macr;Medits scale;2a;OWR;NA;scm;95;2;ITA;S;NA;10.24356738
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;600;600;M;Macr;Medits scale;2a;OWR;NA;scm;100;1;ITA;S;NA;7.560337641
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;600;600;M;Macr;Medits scale;2c;OWR;NA;scm;100;1;ITA;S;NA;12.75459304
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;600;600;M;Macr;Medits scale;2a;OWR;NA;scm;105;6;ITA;S;NA;8.380309304
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;600;600;M;Macr;Medits scale;2c;OWR;NA;scm;105;8;ITA;S;NA;12.52018717
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;600;600;F;Macr;Medits scale;2a;OWR;NA;scm;110;1;ITA;S;NA;17.73959822
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;600;600;M;Macr;Medits scale;2a;OWR;NA;scm;110;1;ITA;S;NA;14.88061771
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;600;600;M;Macr;Medits scale;2c;OWR;NA;scm;110;8;ITA;S;NA;12.06762851
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;600;600;M;Macr;Medits scale;2c;OWR;NA;scm;115;8;ITA;S;NA;18.67200354
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;600;600;F;Macr;Medits scale;2a;OWR;NA;scm;120;1;ITA;S;NA;22.62810124
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;600;600;M;Macr;Medits scale;2b;OWR;NA;scm;120;2;ITA;S;NA;13.54854923
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;600;600;M;Macr;Medits scale;2c;OWR;NA;scm;120;5;ITA;S;NA;15.64795355
S;ITA;2016;02_18_2016;ITMOL;8;2;Observer;TRUE;999;2052;40.58517;18.27417;40.60467;18.2555;165;NA;All;All;21/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;600;600;M;Macr;Medits scale;2c;OWR;NA;scm;125;1;ITA;S;NA;22.66407684
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;M;Macr;Medits scale;4b;OWR;0.5;scm;115;1;ITA;1;NA;12.23013425
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;M;Macr;Medits scale;4b;OWR;0.5;scm;120;1;ITA;1;NA;25.35764035
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;F;Macr;Medits scale;2b;OWR;0.5;scm;135;1;ITA;1;NA;18.12765772
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;F;Macr;Medits scale;4b;OWR;0.5;scm;135;2;ITA;1;NA;47.7025903
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;M;Macr;Medits scale;4a;OWR;1.5;scm;140;1;ITA;1;NA;39.37962702
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;F;Macr;Medits scale;4b;OWR;1.5;scm;150;1;ITA;1;NA;82.4087378
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;F;Macr;Medits scale;4b;OWR;1.5;scm;155;1;ITA;1;NA;47.09445378
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;M;Macr;Medits scale;4a;OWR;2.5;scm;155;1;ITA;1;NA;64.521649
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;F;Macr;Medits scale;4b;OWR;1.5;scm;160;3;ITA;1;NA;55.78191135
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;F;Macr;Medits scale;2b;OWR;2.5;scm;160;1;ITA;1;NA;48.07604188
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;F;Macr;Medits scale;2b;OWR;1.5;scm;165;1;ITA;1;NA;44.05431879
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;F;Macr;Medits scale;4b;OWR;1.5;scm;165;3;ITA;1;NA;75.03486813
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;M;Macr;Medits scale;4a;OWR;2.5;scm;170;1;ITA;1;NA;89.77395865
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;F;Macr;Medits scale;4b;OWR;2.5;scm;170;3;ITA;1;NA;39.37583978
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;M;Macr;Medits scale;4a;OWR;2.5;scm;175;1;ITA;1;NA;58.7497972
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;F;Macr;Medits scale;4b;OWR;2.5;scm;175;3;ITA;1;NA;89.6553605
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;F;Macr;Medits scale;4b;OWR;2.5;scm;180;3;ITA;1;NA;80.01326526
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;F;Macr;Medits scale;4a;OWR;2.5;scm;185;1;ITA;1;NA;66.87302967
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;F;Macr;Medits scale;4b;OWR;2.5;scm;185;2;ITA;1;NA;67.93984452
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;F;Macr;Medits scale;4b;OWR;2.5;scm;190;3;ITA;1;NA;61.94978181
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;F;Macr;Medits scale;4b;OWR;2.5;scm;195;1;ITA;1;NA;49.66579515
S;ITA;2015;03_18_2015;ITMNP;3;1;SelfSampling;TRUE;999;840;40.64617;18.44717;40.6325;18.47367;105;NA;Lan;All;16/04/2015;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;4000;2000;F;Macr;Medits scale;4b;OWR;3.5;scm;195;1;ITA;1;NA;71.87765299
S;ITA;2016;03_18_2016;ITMOL;5;1;SelfSampling;TRUE;999;1260;41.13333;16.94367;41.123;16.97417;110;NA;Lan;All;18/03/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;6500;6500;M;Macr;Medits scale;2c;OWR;NA;scm;120;2;ITA;1;NA;16.33848038
